"t";"Ta";"Ps";"Ph";"yTi"
78.9166666666667;1.04941;-0.00422389;0.0433333333333333;18.2637208678697
79;1.02488725;-0.00422389;0.042;18.1629706570529
79.0833333333333;0.927341857142857;-0.00422389;0.042;18.0746001618158
79.1666666666667;0.908268392857143;-0.00422389;0.046;17.9800453555349
79.25;0.85377292857143;-0.00422389;0.0446666666666667;17.8791280360972
79.3333333333333;0.802002;-0.00422389;0.0406666666666667;17.7828686869987
79.4166666666667;0.803636857142857;-0.00422389;0.0413333333333333;17.6902618937717
79.5;0.834154607142857;-0.00422389;0.0413333333333333;17.5967016043325
79.5833333333333;0.87938592857143;-0.00422389;0.04;17.5017157659952
79.6666666666667;0.90772342857143;-0.00422389;0.0433333333333333;17.4074574707175
79.75;0.924072;-0.00422389;0.0453333333333333;17.3240324946493
79.8333333333333;0.911970275862069;-0.00422389;0.04;17.2475964860489
79.9166666666667;0.856497464285714;-0.00422389;0.038;17.1676753859285
80;0.887015071428571;-0.00422389;0.0413333333333333;17.0921611539668
80.0833333333333;0.906088392857143;-0.00422389;0.0393333333333333;17.0104616660548
80.1666666666667;0.91197024137931;-0.00422389;0.0453333333333333;16.930220564757
80.25;0.926251857142857;-0.00422389;0.0446666666666667;16.8533141292993
80.3333333333333;0.90172892857143;-0.00422389;0.0393333333333333;16.7745606584307
80.4166666666667;0.880475857142857;-0.00422389;0.0466666666666667;16.6960699983405
80.5;0.868824896551724;-0.00422389;0.042;16.6104949055333
80.5833333333333;0.86576182142857;-0.00422389;0.046;16.5284964302976
80.6666666666667;0.860312321428572;-0.00422389;0.044;16.4593010399181
80.75;0.766579892857143;-0.00422389;0.044;16.3876606454890
80.8333333333333;0.630472;-0.00422389;0.0473333333333333;16.3152073852112
80.9166666666667;0.592738714285714;-0.00422389;0.042;16.2449930771114
81;0.624345857142857;-0.00422389;0.0453333333333333;16.1711479752653
81.0833333333333;0.729522964285714;-0.00422389;0.0433333333333333;16.0960971950825
81.1666666666667;0.730969724137931;-0.00422389;0.0433333333333333;16.0202720037391
81.25;0.739271555555556;-0.00422389;0.044;15.9461027486806
81.3333333333333;0.750776321428571;-0.00422389;0.0413333333333333;15.8749396040751
81.4166666666667;0.7071795;-0.00422389;0.0426666666666667;15.8018238545999
81.5;0.695716655172414;-0.00422389;0.046;15.7355739477639
81.5833333333333;0.704999571428571;-0.00422389;0.0433333333333333;15.6684530684881
81.6666666666667;0.727887857142857;-0.00422389;0.0413333333333333;15.5994748837056
81.75;0.740967;-0.00422389;0.0457142857142857;15.5367181561648
81.8333333333333;0.752411107142857;-0.00422389;0.0424639249639255;15.4737854983525
81.9166666666667;0.776388928571428;-0.00422389;0.0424639249639255;15.4060528180137
82;0.785108107142857;-0.00422389;0.0424639249639255;15.3403226660592
82.0833333333333;0.785690724137931;-0.00422389;0.0424639249639255;15.2794798649793
82.1666666666667;0.809086535714286;-0.00422389;0.0424639249639255;15.2116223651124
82.25;0.793827535714286;-0.00422389;0.0424639249639255;15.1464123166585
82.3333333333333;0.781838464285714;-0.00422389;0.0424639249639255;15.0826071873289
82.4166666666667;0.748859551724138;-0.00422389;0.0424639249639255;15.0148289438369
82.5;0.759495535714286;-0.00422389;0.0424639249639255;14.9487434408316
82.5833333333333;0.73769725;-0.00422389;0.0424639249639255;14.8810814931064
82.6666666666667;0.645054428571429;-0.00422389;0.0424639249639255;14.8164707826253
82.75;0.580486517241379;-0.00422389;0.0424639249639255;14.7490181488725
82.8333333333333;0.493011571428571;-0.00422389;0.0424639249639255;14.6863060641987
82.9166666666667;0.373665857142857;-0.00422389;0.0424639249639255;14.6283137035336
83;0.331610275862069;-0.00422389;0.0424639249639255;14.5653780823275
83.0833333333333;0.329524428571429;-0.00422389;0.0424639249639255;14.5067131154877
83.1666666666667;0.27720875;-0.00418617642857143;0.0424639249639255;14.4478071306337
83.25;0.36633724137931;-0.00422389;0.0424639249639255;14.3867074110826
83.3333333333333;0.377480821428571;-0.00422389;0.0424639249639255;14.3222932046922
83.4166666666667;0.374211035714286;-0.00422389;0.0424639249639255;14.2579206314748
83.5;0.417901379310345;-0.00422389;0.0424639249639255;14.1963103108241
83.5833333333333;0.487561785714286;-0.00422389;0.0424639249639255;14.1385846657334
83.6666666666667;0.529523857142857;-0.00422389;0.0424639249639255;14.0738371040240
83.75;0.577479821428571;-0.00422389;0.0424639249639255;14.0153975687715
83.8333333333333;0.669577642857143;-0.00418617642857143;0.0424639249639255;13.9505759576362
83.9166666666667;0.67624875862069;-0.00422389;0.0424639249639255;13.8880424924755
84;0.735517392857143;-0.00422389;0.0424639249639255;13.8282536717309
84.0833333333333;0.774208857142857;-0.00418617642857143;0.0424639249639255;13.7720677840771
84.1666666666667;0.77832424137931;-0.00418747689655172;0.0424639249639255;13.7140839672230
84.25;0.812901285714286;-0.00422389;0.0424639249639255;13.6549124407247
84.3333333333333;0.81835082142857;-0.00422389;0.0424639249639255;13.6000721743649
84.4166666666667;0.893554607142857;-0.00422389;0.0424639249639255;13.5420552789969
84.5;0.923545827586207;-0.00422389;0.0424639249639255;13.4821488808741
84.5833333333333;0.89573457142857;-0.00422389;0.0424639249639255;13.4287845651922
84.6666666666667;0.882655714285714;-0.00422389;0.0424639249639255;13.3750468562745
84.75;0.867396714285714;-0.00418617642857143;0.0424639249639255;13.3184024502121
84.8333333333333;0.870666642857143;-0.00422389;0.0424639249639255;13.2613697218852
84.9166666666667;0.714658620689655;-0.00422389;0.0424639249639255;13.2024707676058
85;0.546962321428571;-0.00418617642857143;0.0424639249639255;13.1430547364757
85.0833333333333;0.534973285714286;-0.00422389;0.0424639249639255;13.0932551491087
